# SampleRate: 250
# Created: 2026-06-09T14:40:03
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.0520,-84.59,-33.99,,0.0,0.0,Normal
1.0560,-83.75,-32.32,,0.0,0.0,Normal
1.0600,-84.26,-30.55,,0.0,0.0,Normal
1.0640,-81.66,-27.57,,0.0,0.0,Normal
1.0680,-79.04,-26.57,,0.0,0.0,Normal
1.0720,-80.80,-28.72,,0.0,0.0,Normal
1.0760,-82.32,-30.30,,0.0,0.0,Normal
1.0800,-81.31,-27.60,,0.0,0.0,Normal
1.0840,-79.18,-25.21,,0.0,0.0,Normal
1.0880,-76.13,-24.06,,0.0,0.0,Normal
1.0920,-74.84,-23.20,,0.0,0.0,Normal
1.0960,-77.40,-23.77,,0.0,0.0,Normal
1.1000,-80.06,-22.22,,0.0,0.0,Normal
1.1040,-78.80,-22.01,,0.0,0.0,Normal
1.1080,-77.95,-25.45,,0.0,0.0,Normal
1.1120,-78.82,-25.96,,0.0,0.0,Normal
1.1160,-76.13,-22.39,,0.0,0.0,Normal
1.1200,-73.66,-19.26,,0.0,0.0,Normal
1.1240,-74.35,-20.11,,0.0,0.0,Normal
1.1280,-72.14,-21.02,,0.0,0.0,Normal
1.1320,-68.03,-20.16,,0.0,0.0,Normal
1.1360,-69.30,-22.33,,0.0,0.0,Normal
1.1400,-72.12,-24.16,,0.0,0.0,Normal
1.1440,-67.92,-22.39,,0.0,0.0,Normal
1.1480,-63.18,-21.82,,0.0,0.0,Normal
1.1520,-64.01,-24.61,,0.0,0.0,Normal
1.1560,-63.79,-24.78,,0.0,0.0,Normal
1.1600,-61.13,-19.39,,0.0,0.0,Normal
1.1640,-58.15,-16.08,,0.0,0.0,Normal
1.1680,-53.62,-15.11,,0.0,0.0,Normal
1.1720,-49.19,-12.08,,0.0,0.0,Normal
1.1760,-47.92,-9.75,,0.0,0.0,Normal
1.1800,-48.56,-8.30,,0.0,0.0,Normal
1.1840,-46.38,-7.40,,0.0,0.0,Normal
1.1880,-42.19,-6.83,,0.0,0.0,Normal
1.1920,-39.72,-6.10,,0.0,0.0,Normal
1.1960,-38.76,-5.77,,0.0,0.0,Normal
1.2000,-39.26,-5.64,,0.0,0.0,Normal
1.2040,-39.78,-8.63,,0.0,0.0,Normal
1.2080,-38.09,-11.61,,0.0,0.0,Normal
1.2120,-34.02,-9.35,,0.0,0.0,Normal
1.2160,-29.07,-4.64,,0.0,0.0,Normal
1.2200,-25.74,0.38,,0.0,0.0,Normal
1.2240,-21.77,3.30,,0.0,0.0,Normal
1.2280,-16.56,3.32,,0.0,0.0,Normal
1.2320,-13.73,3.01,,0.0,0.0,Normal
