# SampleRate: 250
# Created: 2026-06-09T15:06:14
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
1.6320,-10.00,-13.60,,0.0,0.0,Normal
1.6360,-10.32,-18.22,,0.0,0.0,Normal
1.6400,-9.85,-20.00,,0.0,0.0,Normal
1.6440,-11.89,-15.60,,0.0,0.0,Normal
1.6480,-13.81,-9.06,,0.0,0.0,Normal
1.6520,-9.99,-6.96,,0.0,0.0,Normal
1.6560,-6.86,-10.97,,0.0,0.0,Normal
1.6600,-11.08,-15.09,,0.0,0.0,Normal
1.6640,-15.22,-11.12,,0.0,0.0,Normal
1.6680,-14.88,-3.76,,0.0,0.0,Normal
1.6720,-15.64,-6.05,,0.0,0.0,Normal
1.6760,-14.33,-13.27,,0.0,0.0,Normal
1.6800,-8.93,-11.67,,0.0,0.0,Normal
1.6840,-7.57,-4.20,,0.0,0.0,Normal
1.6880,-10.76,-2.32,,0.0,0.0,Normal
1.6920,-12.18,-9.05,,0.0,0.0,Normal
1.6960,-12.16,-18.08,,0.0,0.0,Normal
1.7000,-15.12,-21.65,,0.0,0.0,Normal
1.7040,-19.10,-18.09,,0.0,0.0,Normal
1.7080,-19.49,-12.90,,0.0,0.0,Normal
1.7120,-17.17,-14.77,,0.0,0.0,Normal
1.7160,-14.10,-22.15,,0.0,0.0,Normal
1.7200,-11.14,-21.03,,0.0,0.0,Normal
1.7240,-9.15,-9.43,,0.0,0.0,Normal
1.7280,-8.14,-2.25,,0.0,0.0,Normal
1.7320,-5.69,-5.41,,0.0,0.0,Normal
1.7360,-0.06,-8.71,,0.0,0.0,Normal
1.7400,2.98,-3.97,,0.0,0.0,Normal
1.7440,0.64,5.84,,0.0,0.0,Normal
1.7480,-0.02,12.03,,0.0,0.0,Normal
1.7520,1.34,7.16,,0.0,0.0,Normal
1.7560,-0.96,-3.39,,0.0,0.0,Normal
1.7600,-4.65,-3.19,,0.0,0.0,Normal
1.7640,-7.11,7.52,,0.0,0.0,Normal
1.7680,-8.08,12.35,,0.0,0.0,Normal
1.7720,-3.32,7.48,,0.0,0.0,Normal
1.7760,2.51,0.63,,0.0,0.0,Normal
1.7800,-0.43,-1.87,,0.0,0.0,Normal
1.7840,-5.53,2.86,,0.0,0.0,Normal
1.7880,-3.81,7.47,,0.0,0.0,Normal
1.7920,-0.41,0.83,,0.0,0.0,Normal
1.7960,-1.95,-11.67,,0.0,0.0,Normal
1.8000,-8.63,-15.14,,0.0,0.0,Normal
1.8040,-15.13,-9.61,,0.0,0.0,Normal
1.8080,-16.19,-7.89,,0.0,0.0,Normal
1.8120,-13.11,-15.88,,0.0,0.0,Normal
1.8160,-11.17,-24.34,,0.0,0.0,Normal
1.8200,-13.70,-20.82,,0.0,0.0,Normal
1.8240,-17.24,-9.09,,0.0,0.0,Normal
1.8280,-17.05,-4.32,,0.0,0.0,Normal
1.8320,-13.71,-11.54,,0.0,0.0,Normal
1.8360,-11.70,-21.27,,0.0,0.0,Normal
1.8400,-15.50,-21.13,,0.0,0.0,Normal
1.8440,-21.25,-11.78,,0.0,0.0,Normal
1.8480,-21.67,-7.71,,0.0,0.0,Normal
1.8520,-18.65,-15.56,,0.0,0.0,Normal
1.8560,-18.48,-24.40,,0.0,0.0,Normal
1.8600,-21.93,-21.95,,0.0,0.0,Normal
1.8640,-26.44,-12.86,,0.0,0.0,Normal
1.8680,-30.25,-11.75,,0.0,0.0,Normal
1.8720,-28.30,-20.65,,0.0,0.0,Normal
1.8760,-21.56,-27.75,,0.0,0.0,Normal
1.8800,-21.11,-23.41,,0.0,0.0,Normal
1.8840,-25.41,-11.56,,0.0,0.0,Normal
1.8880,-25.51,-7.90,,0.0,0.0,Normal
1.8920,-24.15,-18.85,,0.0,0.0,Normal
1.8960,-24.86,-29.16,,0.0,0.0,Normal
1.9000,-26.58,-24.43,,0.0,0.0,Normal
1.9040,-28.17,-12.71,,0.0,0.0,Normal
1.9080,-28.00,-10.41,,0.0,0.0,Normal
1.9120,-25.68,-20.22,,0.0,0.0,Normal
1.9160,-22.44,-28.80,,0.0,0.0,Normal
1.9200,-21.53,-23.94,,0.0,0.0,Normal
1.9240,-24.96,-13.46,,0.0,0.0,Normal
1.9280,-27.49,-13.32,,0.0,0.0,Normal
1.9320,-25.28,-24.56,,0.0,0.0,Normal
1.9360,-22.61,-33.62,,0.0,0.0,Normal
1.9400,-21.28,-28.59,,0.0,0.0,Normal
1.9440,-21.34,-16.32,,0.0,0.0,Normal
1.9480,-24.66,-14.58,,0.0,0.0,Normal
1.9520,-25.92,-26.07,,0.0,0.0,Normal
1.9560,-24.05,-35.96,,0.0,0.0,Normal
1.9600,-27.73,-33.17,,0.0,0.0,Normal
1.9640,-34.35,-25.73,,0.0,0.0,Normal
1.9680,-36.40,-27.97,,0.0,0.0,Normal
1.9720,-35.97,-39.07,,0.0,0.0,Normal
1.9760,-36.52,-46.79,,0.0,0.0,Normal
1.9800,-39.89,-43.39,,0.0,0.0,Normal
1.9840,-43.97,-33.50,,0.0,0.0,Normal
1.9880,-43.84,-30.24,,0.0,0.0,Normal
1.9920,-40.00,-37.13,,0.0,0.0,Normal
1.9960,-36.99,-40.89,,0.0,0.0,Normal
2.0000,-37.56,-32.63,,0.0,0.0,Normal
2.0040,-39.69,-21.74,,0.0,0.0,Normal
2.0080,-38.75,-20.45,,0.0,0.0,Normal
2.0120,-32.45,-28.64,,0.0,0.0,Normal
2.0160,-26.78,-35.46,,0.0,0.0,Normal
2.0200,-30.43,-32.78,,0.0,0.0,Normal
2.0240,-36.09,-25.88,,0.0,0.0,Normal
2.0280,-32.57,-25.16,,0.0,0.0,Normal
2.0320,-25.86,-32.99,,0.0,0.0,Normal
2.0360,-23.49,-40.41,,0.0,0.0,Normal
