# SampleRate: 250
# Created: 2026-06-09T14:55:33
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.6120,-33.34,-13.68,,0.0,0.0,Normal
0.6160,-50.37,-12.64,,0.0,0.0,Normal
0.6200,-62.76,-12.59,,0.0,0.0,Normal
0.6240,-68.51,-17.19,,0.0,0.0,Normal
0.6280,-80.67,-25.02,,0.0,0.0,Normal
0.6320,-93.15,-23.25,,0.0,0.0,Normal
0.6360,-102.77,-19.97,,0.0,0.0,Normal
0.6400,-115.93,-21.08,,0.0,0.0,Normal
0.6440,-124.62,-22.32,,0.0,0.0,Normal
0.6480,-133.31,-35.36,,0.0,0.0,Normal
0.6520,-147.79,-45.75,,0.0,0.0,Normal
0.6560,-154.48,-39.28,,0.0,0.0,Normal
0.6600,-157.47,-40.47,,0.0,0.0,Normal
0.6640,-168.88,-56.19,,0.0,0.0,Normal
0.6680,-182.93,-75.84,,0.0,0.0,Normal
0.6720,-193.53,-94.52,,0.0,0.0,Normal
0.6760,-196.99,-105.09,,0.0,0.0,Normal
0.6800,-176.47,-96.94,,0.0,0.0,Normal
0.6840,-133.14,-68.48,,0.0,0.0,Normal
0.6880,-104.78,-36.60,,0.0,0.0,Normal
0.6920,-83.57,5.45,,0.0,0.0,Normal
0.6960,-55.61,22.73,,0.0,0.0,Normal
0.7000,-57.77,-32.27,,0.0,0.0,Normal
0.7040,-54.01,-60.03,,0.0,0.0,Normal
0.7080,-38.71,-42.41,,0.0,0.0,Normal
0.7120,-83.79,-97.21,,0.0,0.0,Normal
0.7160,-123.16,-209.10,,0.0,0.0,Normal
0.7200,-66.89,-240.29,,0.0,0.0,Normal
0.7240,31.59,-88.97,,0.0,0.0,Normal
0.7280,66.94,4.75,,0.0,0.0,Normal
0.7320,50.22,-134.27,,0.0,0.0,Normal
0.7360,139.27,-20.03,,0.0,0.0,Normal
0.7400,288.65,346.52,,0.0,0.0,Normal
0.7440,272.30,238.60,,0.0,0.0,Normal
0.7480,167.89,-87.23,,0.0,0.0,Normal
0.7520,152.00,13.62,,0.0,0.0,Normal
0.7560,148.78,136.99,,0.0,0.0,Normal
0.7600,134.06,-2.81,,0.0,0.0,Normal
0.7640,186.83,18.24,,0.0,0.0,Normal
0.7680,206.40,161.11,,0.0,0.0,Normal
0.7720,152.85,109.27,,0.0,0.0,Normal
0.7760,176.92,45.62,,0.0,0.0,Normal
0.7800,223.95,81.51,,0.0,0.0,Normal
0.7840,180.80,59.71,,0.0,0.0,Normal
0.7880,183.37,42.78,,0.0,0.0,Normal
0.7920,248.66,95.87,,0.0,0.0,Normal
0.7960,214.20,106.13,,0.0,0.0,Normal
0.8000,145.19,80.17,,0.0,0.0,Normal
0.8040,165.44,63.83,,0.0,0.0,Normal
0.8080,190.68,50.91,,0.0,0.0,Normal
0.8120,173.76,91.03,,0.0,0.0,Normal
0.8160,168.41,98.54,,0.0,0.0,Normal
0.8200,181.80,34.38,,0.0,0.0,Normal
0.8240,184.92,32.44,,0.0,0.0,Normal
0.8280,162.56,52.98,,0.0,0.0,Normal
0.8320,142.82,48.31,,0.0,0.0,Normal
0.8360,153.65,91.52,,0.0,0.0,Normal
0.8400,171.17,137.00,,0.0,0.0,Normal
0.8440,171.71,112.01,,0.0,0.0,Normal
0.8480,152.92,60.86,,0.0,0.0,Normal
0.8520,115.88,12.30,,0.0,0.0,Normal
0.8560,99.31,-30.60,,0.0,0.0,Normal
0.8600,123.88,9.46,,0.0,0.0,Normal
0.8640,124.89,76.18,,0.0,0.0,Normal
0.8680,87.97,42.90,,0.0,0.0,Normal
0.8720,70.85,-19.05,,0.0,0.0,Normal
0.8760,49.79,-50.36,,0.0,0.0,Normal
0.8800,37.81,13.54,,0.0,0.0,Normal
0.8840,106.30,164.41,,0.0,0.0,Normal
0.8880,151.83,144.61,,0.0,0.0,Normal
0.8920,63.56,-53.51,,0.0,0.0,Normal
0.8960,-37.40,-124.37,,0.0,0.0,Normal
0.9000,-0.88,42.63,,0.0,0.0,Normal
0.9040,85.51,158.55,,0.0,0.0,Normal
0.9080,44.75,3.17,,0.0,0.0,Normal
0.9120,-32.08,-115.27,,0.0,0.0,Normal
0.9160,7.69,-7.68,,0.0,0.0,Normal
0.9200,53.75,56.92,,0.0,0.0,Normal
0.9240,20.37,6.55,,0.0,0.0,Normal
0.9280,0.53,-4.87,,0.0,0.0,Normal
0.9320,6.16,13.29,,0.0,0.0,Normal
0.9360,-32.59,-8.83,,0.0,0.0,Normal
0.9400,-60.50,-63.39,,0.0,0.0,Normal
0.9440,-7.33,-41.13,,0.0,0.0,Normal
0.9480,47.49,84.94,,0.0,0.0,Normal
0.9520,27.47,104.44,,0.0,0.0,Normal
0.9560,-15.09,10.44,,0.0,0.0,Normal
0.9600,-32.81,-39.52,,0.0,0.0,Normal
0.9640,-64.75,-90.68,,0.0,0.0,Normal
0.9680,-71.96,-59.86,,0.0,0.0,Normal
0.9720,-16.05,54.69,,0.0,0.0,Normal
0.9760,-10.14,8.29,,0.0,0.0,Normal
0.9800,-34.22,-24.84,,0.0,0.0,Normal
0.9840,-12.65,88.14,,0.0,0.0,Normal
0.9880,-46.26,19.25,,0.0,0.0,Normal
0.9920,-89.06,-109.79,,0.0,0.0,Normal
0.9960,-40.07,9.52,,0.0,0.0,Normal
1.0000,-27.53,83.32,,0.0,0.0,Normal
1.0040,-96.55,-83.36,,0.0,0.0,Normal
1.0080,-111.58,-153.55,,0.0,0.0,Normal
1.0120,-53.08,3.26,,0.0,0.0,Normal
1.0160,-46.37,90.88,,0.0,0.0,Normal
1.0200,-77.40,36.17,,0.0,0.0,Normal
1.0240,-45.33,-9.07,,0.0,0.0,Normal
1.0280,-40.98,-53.41,,0.0,0.0,Normal
1.0320,-74.10,-16.85,,0.0,0.0,Normal
1.0360,-43.66,73.03,,0.0,0.0,Normal
1.0400,-71.93,-38.99,,0.0,0.0,Normal
1.0440,-145.26,-165.15,,0.0,0.0,Normal
1.0480,-86.95,-17.34,,0.0,0.0,Normal
1.0520,-20.44,151.78,,0.0,0.0,Normal
1.0560,-70.87,74.58,,0.0,0.0,Normal
1.0600,-143.56,-139.74,,0.0,0.0,Normal
1.0640,-133.10,-177.75,,0.0,0.0,Normal
1.0680,-35.53,63.43,,0.0,0.0,Normal
1.0720,-17.79,159.64,,0.0,0.0,Normal
1.0760,-99.21,-38.73,,0.0,0.0,Normal
1.0800,-113.15,-85.29,,0.0,0.0,Normal
1.0840,-82.27,33.47,,0.0,0.0,Normal
1.0880,-87.13,-0.94,,0.0,0.0,Normal
1.0920,-97.43,-97.47,,0.0,0.0,Normal
1.0960,-71.66,-68.10,,0.0,0.0,Normal
1.1000,-66.92,-6.53,,0.0,0.0,Normal
1.1040,-122.43,4.17,,0.0,0.0,Normal
1.1080,-119.92,18.65,,0.0,0.0,Normal
1.1120,-59.53,-16.54,,0.0,0.0,Normal
1.1160,-49.59,-71.33,,0.0,0.0,Normal
1.1200,-84.09,-32.83,,0.0,0.0,Normal
1.1240,-127.65,13.26,,0.0,0.0,Normal
1.1280,-109.74,-18.15,,0.0,0.0,Normal
1.1320,-31.93,-62.49,,0.0,0.0,Normal
1.1360,-26.67,7.28,,0.0,0.0,Normal
1.1400,-92.09,80.45,,0.0,0.0,Normal
1.1440,-114.34,-16.60,,0.0,0.0,Normal
1.1480,-71.31,-21.45,,0.0,0.0,Normal
1.1520,-38.29,103.66,,0.0,0.0,Normal
1.1560,-91.22,6.07,,0.0,0.0,Normal
1.1600,-162.79,-130.41,,0.0,0.0,Normal
1.1640,-140.43,-27.13,,0.0,0.0,Normal
1.1680,-109.36,15.13,,0.0,0.0,Normal
1.1720,-167.33,-89.51,,0.0,0.0,Normal
1.1760,-211.46,-54.32,,0.0,0.0,Normal
1.1800,-200.66,-22.31,,0.0,0.0,Normal
1.1840,-217.99,-128.27,,0.0,0.0,Normal
1.1880,-217.07,-65.16,,0.0,0.0,Normal
1.1920,-186.61,47.17,,0.0,0.0,Normal
1.1960,-238.68,-75.27,,0.0,0.0,Normal
1.2000,-299.04,-152.52,,0.0,0.0,Normal
1.2040,-274.34,-95.90,,0.0,0.0,Normal
1.2080,-254.65,-121.58,,0.0,0.0,Normal
1.2120,-257.93,-138.82,,0.0,0.0,Normal
1.2160,-221.88,-72.89,,0.0,0.0,Normal
1.2200,-174.36,-77.73,,0.0,0.0,Normal
1.2240,-184.06,-145.38,,0.0,0.0,Normal
1.2280,-220.75,-83.25,,0.0,0.0,Normal
1.2320,-193.72,41.71,,0.0,0.0,Normal
1.2360,-119.94,9.90,,0.0,0.0,Normal
1.2400,-89.29,-84.09,,0.0,0.0,Normal
1.2440,-104.72,-86.80,,0.0,0.0,Normal
1.2480,-89.88,-41.29,,0.0,0.0,Normal
1.2520,-39.98,-21.76,,0.0,0.0,Normal
1.2560,-30.38,-45.83,,0.0,0.0,Normal
1.2600,-39.98,-39.01,,0.0,0.0,Normal
1.2640,-2.16,-8.98,,0.0,0.0,Normal
1.2680,32.17,-11.02,,0.0,0.0,Normal
1.2720,29.48,1.66,,0.0,0.0,Normal
1.2760,46.54,11.81,,0.0,0.0,Normal
1.2800,94.59,21.60,,0.0,0.0,Normal
1.2840,124.21,63.52,,0.0,0.0,Normal
1.2880,105.90,49.11,,0.0,0.0,Normal
1.2920,88.11,-13.15,,0.0,0.0,Normal
1.2960,127.42,25.52,,0.0,0.0,Normal
1.3000,158.73,93.18,,0.0,0.0,Normal
1.3040,122.35,15.62,,0.0,0.0,Normal
1.3080,105.88,-52.97,,0.0,0.0,Normal
1.3120,147.30,19.81,,0.0,0.0,Normal
1.3160,162.93,81.04,,0.0,0.0,Normal
1.3200,167.58,123.52,,0.0,0.0,Normal
1.3240,216.72,163.86,,0.0,0.0,Normal
1.3280,225.19,56.71,,0.0,0.0,Normal
1.3320,157.17,-61.52,,0.0,0.0,Normal
1.3360,128.71,24.15,,0.0,0.0,Normal
1.3400,185.07,114.87,,0.0,0.0,Normal
1.3440,230.85,69.41,,0.0,0.0,Normal
1.3480,176.66,31.06,,0.0,0.0,Normal
1.3520,101.55,7.83,,0.0,0.0,Normal
1.3560,152.66,26.90,,0.0,0.0,Normal
1.3600,242.75,132.66,,0.0,0.0,Normal
1.3640,211.62,136.67,,0.0,0.0,Normal
1.3680,138.86,33.12,,0.0,0.0,Normal
1.3720,148.14,24.18,,0.0,0.0,Normal
1.3760,197.25,73.02,,0.0,0.0,Normal
1.3800,178.19,41.26,,0.0,0.0,Normal
1.3840,100.00,-37.79,,0.0,0.0,Normal
1.3880,82.32,-40.37,,0.0,0.0,Normal
1.3920,148.15,66.40,,0.0,0.0,Normal
1.3960,212.02,172.52,,0.0,0.0,Normal
1.4000,203.41,174.83,,0.0,0.0,Normal
1.4040,127.31,41.18,,0.0,0.0,Normal
1.4080,95.55,-93.74,,0.0,0.0,Normal
1.4120,138.92,10.35,,0.0,0.0,Normal
1.4160,126.62,146.01,,0.0,0.0,Normal
1.4200,83.39,56.64,,0.0,0.0,Normal
1.4240,127.54,41.04,,0.0,0.0,Normal
1.4280,146.82,100.87,,0.0,0.0,Normal
1.4320,81.85,-21.45,,0.0,0.0,Normal
1.4360,94.28,-37.65,,0.0,0.0,Normal
1.4400,145.23,100.35,,0.0,0.0,Normal
1.4440,77.70,37.22,,0.0,0.0,Normal
1.4480,16.93,-41.38,,0.0,0.0,Normal
1.4520,75.79,43.94,,0.0,0.0,Normal
1.4560,117.12,59.60,,0.0,0.0,Normal
1.4600,71.17,2.05,,0.0,0.0,Normal
1.4640,16.29,-32.59,,0.0,0.0,Normal
1.4680,15.98,-29.28,,0.0,0.0,Normal
1.4720,49.93,26.55,,0.0,0.0,Normal
1.4760,51.42,52.19,,0.0,0.0,Normal
1.4800,35.00,0.82,,0.0,0.0,Normal
1.4840,30.94,-51.88,,0.0,0.0,Normal
1.4880,7.74,-19.92,,0.0,0.0,Normal
1.4920,-2.28,32.54,,0.0,0.0,Normal
1.4960,18.91,1.57,,0.0,0.0,Normal
1.5000,-3.80,-80.58,,0.0,0.0,Normal
1.5040,-41.07,-120.19,,0.0,0.0,Normal
1.5080,11.39,4.93,,0.0,0.0,Normal
1.5120,84.09,173.67,,0.0,0.0,Normal
1.5160,39.83,100.75,,0.0,0.0,Normal
1.5200,-62.15,-94.52,,0.0,0.0,Normal
1.5240,-75.00,-154.57,,0.0,0.0,Normal
1.5280,4.49,-63.20,,0.0,0.0,Normal
1.5320,74.20,108.46,,0.0,0.0,Normal
1.5360,54.47,155.46,,0.0,0.0,Normal
1.5400,-25.61,-18.62,,0.0,0.0,Normal
1.5440,-40.88,-110.24,,0.0,0.0,Normal
1.5480,-14.66,-4.55,,0.0,0.0,Normal
1.5520,-47.77,-4.69,,0.0,0.0,Normal
1.5560,-41.85,-96.67,,0.0,0.0,Normal
1.5600,18.15,-5.50,,0.0,0.0,Normal
1.5640,9.57,107.09,,0.0,0.0,Normal
