# SampleRate: 250
# Created: 2026-06-09T14:44:43
Time,CH1,CH2,Marker,Valence,Arousal,TaskLabel
0.7160,45.54,-27.22,,0.0,0.0,Normal
0.7200,-32.05,-207.94,,0.0,0.0,Normal
0.7240,-36.64,-95.72,,0.0,0.0,Normal
0.7280,16.40,96.16,,0.0,0.0,Normal
0.7320,16.24,78.35,,0.0,0.0,Normal
0.7360,2.34,-13.83,,0.0,0.0,Normal
0.7400,26.59,10.48,,0.0,0.0,Normal
0.7440,18.47,54.11,,0.0,0.0,Normal
0.7480,-47.48,-60.62,,0.0,0.0,Normal
0.7520,-77.63,-197.16,,0.0,0.0,Normal
0.7560,-9.28,-94.37,,0.0,0.0,Normal
0.7600,30.59,67.09,,0.0,0.0,Normal
0.7640,-39.37,40.78,,0.0,0.0,Normal
0.7680,-30.51,2.24,,0.0,0.0,Normal
0.7720,90.88,70.97,,0.0,0.0,Normal
0.7760,89.91,69.27,,0.0,0.0,Normal
0.7800,-17.22,-27.45,,0.0,0.0,Normal
0.7840,-47.62,-63.55,,0.0,0.0,Normal
0.7880,-14.80,-14.86,,0.0,0.0,Normal
0.7920,-5.72,22.30,,0.0,0.0,Normal
0.7960,-40.66,-31.21,,0.0,0.0,Normal
0.8000,-41.82,-53.82,,0.0,0.0,Normal
0.8040,36.80,64.22,,0.0,0.0,Normal
0.8080,59.35,108.07,,0.0,0.0,Normal
0.8120,-28.93,-20.81,,0.0,0.0,Normal
0.8160,-83.60,-112.92,,0.0,0.0,Normal
0.8200,-54.28,-79.52,,0.0,0.0,Normal
0.8240,-15.37,6.88,,0.0,0.0,Normal
0.8280,3.13,72.94,,0.0,0.0,Normal
0.8320,-8.64,39.14,,0.0,0.0,Normal
0.8360,-47.41,-52.17,,0.0,0.0,Normal
0.8400,-48.64,-54.33,,0.0,0.0,Normal
0.8440,-5.84,-2.32,,0.0,0.0,Normal
0.8480,-5.03,-10.59,,0.0,0.0,Normal
0.8520,-39.01,-34.73,,0.0,0.0,Normal
0.8560,-32.96,16.94,,0.0,0.0,Normal
0.8600,3.36,129.72,,0.0,0.0,Normal
0.8640,10.60,99.58,,0.0,0.0,Normal
0.8680,-17.37,-66.74,,0.0,0.0,Normal
0.8720,-17.40,-23.55,,0.0,0.0,Normal
0.8760,11.73,113.75,,0.0,0.0,Normal
0.8800,-1.28,21.51,,0.0,0.0,Normal
0.8840,-34.10,-65.10,,0.0,0.0,Normal
0.8880,-12.02,30.83,,0.0,0.0,Normal
0.8920,15.01,57.76,,0.0,0.0,Normal
0.8960,-24.93,-30.83,,0.0,0.0,Normal
0.9000,-66.94,-46.33,,0.0,0.0,Normal
0.9040,-46.19,-1.85,,0.0,0.0,Normal
0.9080,-0.83,24.69,,0.0,0.0,Normal
0.9120,4.86,45.67,,0.0,0.0,Normal
0.9160,-22.67,53.37,,0.0,0.0,Normal
0.9200,-1.54,54.74,,0.0,0.0,Normal
0.9240,41.34,42.45,,0.0,0.0,Normal
0.9280,-13.52,-18.01,,0.0,0.0,Normal
0.9320,-83.52,-47.35,,0.0,0.0,Normal
0.9360,-51.17,-3.69,,0.0,0.0,Normal
0.9400,-24.89,-12.19,,0.0,0.0,Normal
0.9440,-25.04,-42.51,,0.0,0.0,Normal
0.9480,11.18,25.02,,0.0,0.0,Normal
0.9520,-16.02,57.41,,0.0,0.0,Normal
0.9560,-80.31,-29.89,,0.0,0.0,Normal
0.9600,-40.64,-52.93,,0.0,0.0,Normal
0.9640,19.95,20.86,,0.0,0.0,Normal
0.9680,2.66,16.17,,0.0,0.0,Normal
0.9720,-5.48,2.23,,0.0,0.0,Normal
0.9760,23.69,74.61,,0.0,0.0,Normal
0.9800,13.82,40.15,,0.0,0.0,Normal
0.9840,-21.40,-56.88,,0.0,0.0,Normal
0.9880,-21.81,26.11,,0.0,0.0,Normal
0.9920,0.34,123.19,,0.0,0.0,Normal
0.9960,3.72,44.61,,0.0,0.0,Normal
1.0000,-1.07,-7.22,,0.0,0.0,Normal
1.0040,-2.07,14.97,,0.0,0.0,Normal
1.0080,-17.73,-26.75,,0.0,0.0,Normal
1.0120,-10.06,-40.07,,0.0,0.0,Normal
1.0160,19.06,9.99,,0.0,0.0,Normal
1.0200,18.98,49.53,,0.0,0.0,Normal
1.0240,24.64,83.00,,0.0,0.0,Normal
1.0280,39.37,83.56,,0.0,0.0,Normal
1.0320,20.25,53.40,,0.0,0.0,Normal
1.0360,-19.19,-12.89,,0.0,0.0,Normal
1.0400,-43.17,-71.33,,0.0,0.0,Normal
